Customer ID,First Name,Last Name,Age,Gender,Address,City,Contact Number,Email,Account Type,Account Balance,Date Of Account Opening,Last Transaction Date,TransactionID,Transaction Date,Transaction Type,Transaction Amount,Account Balance After Transaction,Branch ID,Loan ID,Loan Amount,Loan Type,Interest Rate,Loan Term,Approval/Rejection Date,Loan Status,CardID,Card Type,Credit Limit,Credit Card Balance,Minimum Payment Due,Payment Due Date,Last Credit Card Payment Date,Rewards Points,Feedback ID,Feedback Date,Feedback Type,Resolution Status,Resolution Date,Anomaly
9685,Devin,Ponce,53,Other,"924 Dunn Plains, East Ronaldport, AL 33614",Los Angeles,5768608850050,anthony90@example.net,Current,9085.60363240169,1/22/2017,10/18/2023,4685,11/30/2023,Transfer,355.7947980515203,7418.64,76,4685,27952.438308209006,Personal,1.19,36,9/13/2022,Closed,4685,MasterCard,8498.91,4393.22,219.66,8/28/2023,12/5/2023,1264,4685,11/11/2023,Suggestion,Pending,3/9/2023,1
9686,Melinda,Mitchell,42,Female,"446 Walker Lights, Nathanville, FL 15228",Dallas,8939084755604,jared22@example.com,Savings,2137.8731784504353,3/21/2013,3/7/2023,4686,6/18/2023,Withdrawal,547.7093847621296,1254.53,49,4686,41910.88515001176,Mortgage,5.54,48,6/21/2022,Approved,4686,Visa,6470.15,2483.94,124.2,5/29/2023,3/22/2023,7759,4686,3/25/2023,Praise,Pending,7/30/2023,1
9687,Teresa,Mejia,22,Other,"4228 Smith Parkways Apt. 703, Jamesville, GU 93046",Dallas,5678354924264,desiree61@example.com,Current,1778.9062643790744,4/15/2018,11/9/2023,4687,11/10/2023,Transfer,199.56313324528307,1960.8,18,4687,45713.54054093788,Personal,7.76,24,4/23/2022,Closed,4687,Visa,1304.0,3720.54,186.03,11/14/2023,12/17/2023,7132,4687,11/26/2023,Suggestion,Resolved,6/13/2023,-1
9688,John,Gonzalez,58,Female,"268 Julie Island, Nicholsfurt, TX 31293",San Jose,0038982095533,christina24@example.org,Current,8000.9420403006725,11/21/2004,10/17/2023,4688,7/17/2023,Withdrawal,1473.2517542456656,9108.2,33,4688,16613.39190212478,Mortgage,2.95,12,6/26/2020,Rejected,4688,AMEX,1076.49,4750.91,237.55,10/8/2023,5/16/2023,2055,4688,3/23/2023,Complaint,Resolved,12/4/2023,1
9689,Amanda,Ross,64,Male,"2859 Dean Track, Michaelside, VI 66234",Philadelphia,1649125995359,pachecodawn@example.net,Savings,4677.899312847115,10/19/2011,8/15/2023,4689,4/6/2023,Transfer,2139.6676718542,6877.53,58,4689,5978.301678058156,Auto,6.54,60,10/31/2020,Approved,4689,Visa,6178.63,986.46,49.32,5/24/2023,9/14/2023,6316,4689,12/25/2023,Complaint,Pending,8/3/2023,1
9690,Amber,Berry,22,Male,"428 Hughes Port, Nicolechester, MP 19802",Baltimore,3077644909566,lcontreras@example.com,Current,8756.987703504223,10/26/2004,10/14/2023,4690,11/15/2023,Deposit,4129.204464337867,3705.32,31,4690,5885.68815463557,Auto,9.37,24,5/10/2021,Rejected,4690,Visa,8144.42,500.73,25.04,6/6/2023,4/2/2023,6262,4690,12/17/2023,Praise,Pending,9/12/2023,1
9691,Meagan,Jones,63,Female,"60833 Logan Extensions, Coreyport, CT 48491",Charlotte,5620881650114,bianca74@example.net,Current,824.1290214359425,1/13/2015,1/12/2023,4691,1/19/2023,Deposit,533.172096901632,1285.05,34,4691,18209.997642896327,Auto,7.78,24,10/2/2020,Approved,4691,Visa,7426.79,1082.56,54.13,10/6/2023,6/20/2023,1285,4691,2/15/2023,Suggestion,Pending,3/24/2023,-1
9692,Randy,Warren,59,Female,"5743 Richard Summit, North Sheilamouth, MT 13211",Charlotte,6211868006679,john00@example.net,Current,8015.016160317608,2/8/2006,6/24/2023,4692,6/4/2023,Deposit,1090.9063539685235,6044.4,94,4692,23293.769012131062,Auto,5.93,60,4/2/2021,Approved,4692,AMEX,3659.67,573.75,28.69,12/9/2023,3/31/2023,3643,4692,5/7/2023,Complaint,Resolved,1/28/2023,1
9693,Joshua,Ray,63,Male,"78955 Jones Curve Suite 270, Elizabethview, MN 87614",San Antonio,6896030452944,mthornton@example.net,Savings,4233.997500398156,5/12/2017,8/9/2023,4693,4/4/2023,Withdrawal,2932.456380982445,6856.7,96,4693,38147.196222920924,Auto,3.79,36,8/23/2022,Approved,4693,AMEX,7515.72,4810.03,240.5,5/5/2023,3/6/2023,8778,4693,10/11/2023,Praise,Resolved,7/12/2023,1
9694,Jessica,Sherman,47,Male,"567 Debra Locks, Baileyfurt, PA 43519",Austin,7191694169765,dana57@example.net,Savings,478.4951336820225,6/5/2005,3/6/2023,4694,2/22/2023,Withdrawal,5159.215203742139,-3843.63,74,4694,47642.791173565674,Mortgage,6.73,48,8/1/2022,Closed,4694,MasterCard,3501.3,3567.13,178.36,11/17/2023,5/4/2023,2585,4694,9/3/2023,Suggestion,Pending,10/2/2023,1
9695,Chris,Hernandez,55,Other,"60762 Amber Hills Suite 441, Kimville, MS 72909",Omaha,4220915151094,conradellen@example.org,Savings,5467.094648224755,12/10/2017,5/9/2023,4695,12/19/2023,Withdrawal,396.3299097717377,5049.74,31,4695,43709.06875326022,Personal,7.43,48,10/13/2022,Rejected,4695,MasterCard,5455.54,3279.13,163.96,1/15/2023,2/28/2023,6785,4695,5/19/2023,Suggestion,Resolved,4/4/2023,1
9696,Thomas,Henry,18,Male,"48815 Shawn Viaduct, North Nicoleborough, AS 57236",Kansas City,8344965575361,heathersims@example.net,Savings,6915.47818705886,10/17/2018,12/1/2023,4696,1/11/2023,Withdrawal,1145.937472373421,5795.7,99,4696,20053.014414148485,Auto,6.74,24,5/15/2020,Closed,4696,Visa,2990.65,4758.07,237.9,3/2/2023,10/24/2023,339,4696,4/22/2023,Suggestion,Pending,10/18/2023,1
9697,Brittney,Fletcher,57,Other,"USNV Smith, FPO AA 09664",Omaha,4952715140624,dandrews@example.org,Current,5937.29417649322,12/22/2000,9/7/2023,4697,4/15/2023,Withdrawal,2489.637746032329,2605.48,79,4697,28221.684896712526,Personal,7.8,12,12/3/2022,Rejected,4697,Visa,2040.68,4892.24,244.61,2/3/2023,8/13/2023,4134,4697,10/3/2023,Praise,Pending,9/2/2023,1
9698,Johnathan,Warren,51,Female,"5023 Young Green, Shawnburgh, CO 04279",Los Angeles,5832982907923,paulmack@example.org,Savings,1485.8540987920244,7/22/2013,7/14/2023,4698,1/10/2023,Withdrawal,1953.8293876793844,-312.07,27,4698,31812.183099601956,Mortgage,3.51,36,4/17/2020,Approved,4698,MasterCard,9642.13,4565.06,228.25,4/28/2023,1/14/2023,9307,4698,10/16/2023,Praise,Resolved,7/11/2023,1
9699,Kelly,Fox,25,Other,"66443 Heidi Wall, Rebeccaville, FM 66470",Colorado Springs,7890984325564,simmonspatricia@example.net,Savings,8355.733892944549,11/8/2013,9/27/2023,4699,8/9/2023,Transfer,3605.4730738952917,13139.56,59,4699,28008.486833561994,Personal,5.57,36,12/4/2020,Closed,4699,Visa,6834.3,3298.78,164.94,10/16/2023,3/25/2023,9766,4699,10/6/2023,Complaint,Pending,3/12/2023,1
9700,Dana,Reed,51,Female,"1254 Brown Mountain Suite 915, Joeltown, GA 89575",Jacksonville,3754677834618,bboyle@example.com,Savings,2824.2681158417754,12/17/2012,7/1/2023,4700,12/8/2023,Deposit,2005.6532197429349,973.0,27,4700,6098.356975198313,Personal,5.94,24,2/28/2022,Closed,4700,MasterCard,3017.29,2483.67,124.18,8/6/2023,1/16/2023,3654,4700,7/19/2023,Praise,Pending,9/20/2023,1
9701,Tina,Perry,59,Other,"9661 Ronald Centers, Mooreton, MS 82578",San Francisco,8231662181431,donna37@example.com,Savings,9103.510758837892,4/30/2006,11/19/2023,4701,1/20/2023,Withdrawal,5048.281000416758,13780.12,1,4701,7347.429390033636,Personal,1.81,12,2/15/2021,Closed,4701,MasterCard,2108.21,219.61,10.98,1/21/2023,1/18/2023,2639,4701,11/12/2023,Praise,Pending,12/30/2023,1
9702,Tyler,Kelley,69,Other,"4571 Richard Curve Suite 244, Patrickfurt, AL 77260",San Antonio,0434080708006,johnsonkylie@example.org,Current,10777.747978595706,5/12/2015,12/6/2023,4702,5/27/2023,Transfer,4889.778177255954,13783.1,76,4702,44640.93208804983,Personal,2.59,60,11/3/2021,Approved,4702,AMEX,3316.98,4384.85,219.24,5/24/2023,8/25/2023,1932,4702,11/25/2023,Praise,Resolved,5/13/2023,-1
9703,Michael,Taylor,41,Other,"PSC 4219, Box 3427, APO AA 83159",Omaha,8838340069766,shawrobert@example.net,Savings,2294.4378007818063,11/18/2008,11/2/2023,4703,12/10/2023,Transfer,1254.7010056722647,3388.16,68,4703,38938.55004945487,Auto,3.76,60,3/28/2022,Approved,4703,MasterCard,4341.95,500.62,25.03,5/26/2023,1/4/2023,2972,4703,7/4/2023,Complaint,Resolved,7/18/2023,1
9704,John,Macias,26,Female,"USNS Nichols, FPO AE 37396",Colorado Springs,7272449888189,amy72@example.org,Savings,5415.446129413592,11/6/2018,4/10/2023,4704,9/12/2023,Withdrawal,1678.5308391942292,6455.26,23,4704,37700.149615755814,Auto,1.43,24,6/7/2022,Rejected,4704,AMEX,8789.22,430.65,21.53,1/11/2023,8/6/2023,8956,4704,6/19/2023,Complaint,Resolved,2/22/2023,1
9705,David,Strickland,55,Female,"13446 Lee Mountains, Millerville, NY 51602",Houston,5185842347996,dblackburn@example.org,Savings,1187.105040894474,12/30/2000,12/13/2023,4705,5/10/2023,Deposit,1332.142235016263,-167.52,98,4705,45484.61797496668,Personal,3.1,12,9/20/2022,Rejected,4705,AMEX,7141.54,3280.89,164.04,9/26/2023,5/21/2023,8813,4705,6/1/2023,Praise,Resolved,8/13/2023,1
9706,Dillon,Lawson,24,Other,"2515 Mark Streets Apt. 418, Port Karen, PR 80365",Sacramento,7952295437344,fmitchell@example.net,Savings,6722.153033079935,9/14/2020,8/29/2023,4706,9/4/2023,Withdrawal,2096.278036868624,4622.5,52,4706,6058.185523596251,Personal,5.7,36,3/1/2020,Rejected,4706,AMEX,4241.1,4156.87,207.84,9/25/2023,2/23/2023,9765,4706,6/13/2023,Complaint,Resolved,2/14/2023,1
9707,Geoffrey,Jones,26,Female,"0366 Myers Streets Suite 245, South Kimberly, WA 04923",Mesa,9931111673402,tmcdonald@example.org,Savings,9034.484728884361,2/13/2009,4/26/2023,4707,5/26/2023,Deposit,325.4522045292488,8208.86,57,4707,19363.351797262232,Mortgage,5.88,36,7/15/2021,Approved,4707,AMEX,3934.48,3427.5,171.38,8/12/2023,8/5/2023,4033,4707,7/17/2023,Praise,Resolved,10/17/2023,1
9708,Sydney,Thompson,18,Other,"641 Dean Fort Suite 376, New Diamond, DE 06403",Milwaukee,6142652063921,tlopez@example.com,Current,7379.480024521223,4/22/2000,6/13/2023,4708,3/23/2023,Deposit,5010.8695041028295,2480.2,87,4708,11870.72995332123,Mortgage,3.24,36,3/16/2020,Approved,4708,AMEX,3139.4,1824.97,91.25,1/31/2023,10/4/2023,9187,4708,8/6/2023,Complaint,Resolved,11/8/2023,1
9709,Tamara,Lee,57,Female,"2552 Barton Shores, East Christina, MT 09771",Boston,1581817970873,guzmanjackson@example.net,Savings,2195.755734340868,7/10/2012,8/27/2023,4709,1/2/2023,Withdrawal,567.8259677195146,2015.74,51,4709,38572.73583914833,Personal,9.52,48,6/8/2022,Closed,4709,MasterCard,2013.88,4147.18,207.36,1/15/2023,12/7/2023,2125,4709,11/4/2023,Complaint,Pending,1/21/2023,1
9710,Ricky,Bell,62,Other,"498 Dixon Haven Apt. 717, Hooperbury, CA 68768",San Jose,5130589097382,shawnbarker@example.net,Savings,976.1274061777341,12/4/2006,1/11/2023,4710,10/30/2023,Deposit,5455.771417574558,5324.91,83,4710,12787.515125949085,Auto,5.2,36,5/13/2021,Approved,4710,Visa,8751.59,27.05,1.35,6/25/2023,12/1/2023,4492,4710,5/26/2023,Praise,Pending,10/6/2023,1
9711,Colin,Russo,49,Male,"USNS Stokes, FPO AP 17742",Seattle,4631448878134,kaitlynwilson@example.com,Current,800.891059191754,12/28/2017,6/16/2023,4711,9/5/2023,Deposit,3137.0070707884347,-2101.46,84,4711,40871.104887659385,Auto,6.74,60,12/1/2020,Closed,4711,MasterCard,5245.15,823.34,41.17,11/3/2023,10/14/2023,4081,4711,4/12/2023,Praise,Pending,12/20/2023,1
9712,Craig,Carr,72,Male,"522 Campbell River Apt. 527, South Samantha, SD 98976",Nashville,2416720392382,eatonjames@example.net,Savings,5403.80151230241,1/14/2021,1/10/2023,4712,2/16/2023,Deposit,1718.2788175101891,3735.57,63,4712,16510.91707729223,Auto,1.27,12,3/13/2021,Closed,4712,AMEX,9515.82,2505.15,125.26,5/23/2023,1/5/2023,7595,4712,10/17/2023,Suggestion,Resolved,3/28/2023,1
9713,Casey,Henry,71,Other,"26083 Destiny Manor Apt. 213, Erinborough, IA 05343",New York,7791320455448,elizabethhardy@example.com,Current,8840.745756694567,4/26/2022,2/20/2023,4713,3/20/2023,Withdrawal,3753.0879756804834,12845.28,84,4713,23682.261239744395,Auto,4.59,36,12/26/2022,Closed,4713,Visa,8018.5,4389.98,219.5,12/26/2023,12/7/2023,3734,4713,7/21/2023,Praise,Pending,10/19/2023,1
9714,Jeffrey,Wilson,53,Female,"Unit 3693 Box 2997, DPO AA 04451",Mesa,3918304459734,robertlewis@example.net,Current,6374.113816907635,2/25/2008,10/15/2023,4714,5/4/2023,Deposit,3365.8536626778446,11649.42,93,4714,35242.7890010562,Personal,5.88,24,4/14/2021,Approved,4714,AMEX,7238.8,518.84,25.94,1/6/2023,12/7/2023,4469,4714,4/16/2023,Suggestion,Resolved,9/23/2023,-1
9715,Samantha,Ingram,24,Other,"128 Daniel Forest, Shawberg, PA 69671",San Diego,0195398235625,jason81@example.net,Current,7423.7181880977,2/26/2007,11/24/2023,4715,12/11/2023,Deposit,1935.1391459817016,8823.57,77,4715,18088.333641063895,Auto,3.81,24,12/17/2022,Rejected,4715,MasterCard,4115.36,2511.31,125.57,1/17/2023,9/22/2023,6252,4715,9/26/2023,Praise,Resolved,6/15/2023,1
9716,Stacy,Lowe,64,Male,"10703 Edward Square Apt. 462, Walterberg, AL 06484",Nashville,0004954486141,icarpenter@example.net,Current,2757.523000999599,4/29/2001,2/16/2023,4716,3/23/2023,Transfer,1661.9057969936896,2001.84,28,4716,11704.291669976908,Mortgage,2.54,60,12/20/2020,Closed,4716,MasterCard,5237.68,1029.0,51.45,10/11/2023,2/14/2023,814,4716,6/25/2023,Complaint,Pending,4/11/2023,1
9717,Stephanie,Wells,39,Male,"9378 Hernandez Trail Suite 147, Stephensstad, MO 41320",Nashville,4545694515297,faith48@example.com,Current,5095.682211804671,11/2/2018,1/13/2023,4717,10/4/2023,Withdrawal,1630.0496913235525,7757.47,24,4717,36316.05983458666,Auto,2.81,36,3/2/2021,Approved,4717,AMEX,3135.96,1079.81,53.99,3/24/2023,5/17/2023,7474,4717,8/27/2023,Complaint,Resolved,8/17/2023,1
9718,Holly,Garcia,47,Other,"78099 Joshua Radial Apt. 560, New Tiffanyburgh, WV 11257",Portland,0962501872685,hallrobert@example.net,Current,3638.8822471648114,4/18/2010,11/19/2023,4718,2/1/2023,Deposit,2084.1493946827195,795.16,22,4718,27835.982748386257,Personal,5.2,60,7/14/2020,Rejected,4718,AMEX,8195.93,4207.6,210.38,8/17/2023,7/25/2023,2682,4718,8/27/2023,Complaint,Pending,7/1/2023,1
9719,Glenda,Greene,37,Male,"779 Grant Pike Suite 157, North Aarontown, PA 94977",Denver,1004782421571,weberjeremy@example.net,Savings,7699.971438574473,6/3/2015,11/5/2023,4719,10/2/2023,Withdrawal,360.18584504485517,9414.26,86,4719,21873.991807838196,Mortgage,1.64,60,12/14/2020,Approved,4719,MasterCard,5196.58,839.49,41.97,8/4/2023,1/22/2023,9558,4719,9/1/2023,Suggestion,Resolved,9/15/2023,1
9720,Debra,Burns,49,Other,"Unit 0795 Box 5058, DPO AP 76223",El Paso,7846784309735,contrerasphilip@example.org,Current,1261.323943554094,9/6/2004,11/5/2023,4720,5/26/2023,Withdrawal,3109.449627804116,-1991.25,40,4720,23995.49681635775,Mortgage,3.11,60,11/18/2022,Approved,4720,Visa,8102.24,340.45,17.02,7/29/2023,1/4/2023,4248,4720,11/30/2023,Complaint,Pending,3/8/2023,1
9721,Joshua,Norris,23,Male,"6584 Pearson Freeway, Port Amanda, NC 51959",Sacramento,7564797550219,griffinsherry@example.org,Savings,6238.470029859941,3/6/2003,5/1/2023,4721,10/7/2023,Transfer,2409.397705600144,3747.78,75,4721,15195.291144022116,Mortgage,7.48,48,5/21/2020,Rejected,4721,AMEX,1739.19,427.6,21.38,8/10/2023,6/7/2023,3432,4721,10/6/2023,Complaint,Resolved,11/27/2023,1
9722,Katrina,Reese,33,Female,"370 Hoffman Dale Apt. 758, New Robertmouth, SD 45166",Omaha,3361785306015,jessewilliams@example.net,Current,7385.5951511324,7/27/2017,10/25/2023,4722,4/16/2023,Transfer,2409.3411519505025,10039.55,8,4722,26024.368319017165,Personal,2.93,36,2/24/2022,Closed,4722,MasterCard,3831.87,1750.89,87.54,1/2/2023,4/11/2023,3153,4722,1/23/2023,Complaint,Pending,2/13/2023,-1
9723,Jennifer,Erickson,51,Female,"3862 Jennifer Mall, Port Calvin, GU 73540",Phoenix,3730023538580,hintonseth@example.net,Savings,7754.746278006922,8/18/2000,10/12/2023,4723,6/7/2023,Deposit,1347.007238589434,5759.31,96,4723,6763.713336769915,Auto,2.05,24,3/29/2020,Closed,4723,AMEX,1790.52,2705.9,135.3,5/24/2023,6/6/2023,4508,4723,3/19/2023,Complaint,Pending,1/24/2023,1
9724,Randy,Bush,56,Female,"145 Lam Shores Apt. 731, South Charlesborough, IN 72475",San Diego,2574682298245,davidwhite@example.org,Current,2591.666303861253,6/14/2017,9/2/2023,4724,4/3/2023,Deposit,3357.609814705859,-1557.15,88,4724,52401.77497994088,Mortgage,1.75,48,4/25/2021,Closed,4724,Visa,6310.29,57.37,2.87,9/30/2023,5/24/2023,8562,4724,2/22/2023,Suggestion,Resolved,6/28/2023,1
9725,Ashley,Best,27,Other,"487 Andrews Glen, Lake Seanstad, CO 54265",Austin,6856812292254,xswanson@example.com,Savings,5481.202383114586,9/21/2008,2/16/2023,4725,9/3/2023,Deposit,2410.72154835374,6908.02,12,4725,26121.723810448177,Personal,9.9,60,6/19/2021,Rejected,4725,Visa,7513.42,4968.77,248.44,8/30/2023,1/15/2023,9367,4725,4/13/2023,Suggestion,Resolved,10/27/2023,1
9726,Mallory,Wood,51,Other,"5724 Wells Shores, Brandiville, SC 89881",Indianapolis,8719534785831,espinozamichael@example.org,Current,6982.742085636792,10/6/2018,8/7/2023,4726,12/7/2023,Withdrawal,3876.747103504359,3402.34,49,4726,18557.899299032273,Auto,1.78,24,1/29/2021,Rejected,4726,Visa,8063.08,4694.79,234.74,8/25/2023,9/21/2023,7004,4726,12/21/2023,Complaint,Resolved,10/20/2023,1
9727,Elizabeth,Finley,44,Female,"731 Tracey Pines Suite 494, New Ericfort, MO 55106",Colorado Springs,0451636842145,nicholasharrison@example.net,Savings,7874.542250553494,1/6/2007,10/13/2023,4727,5/29/2023,Transfer,1190.8564400610287,10524.24,21,4727,32951.5426199342,Mortgage,4.9,60,1/25/2020,Approved,4727,AMEX,4333.56,2326.59,116.33,5/6/2023,11/26/2023,9717,4727,1/15/2023,Complaint,Resolved,9/27/2023,1
9728,Heather,Mcdaniel,25,Female,"66096 Aaron Landing Suite 848, Port Carrietown, WA 20837",Las Vegas,0652579008865,devon85@example.org,Savings,4352.88277077458,7/24/2005,5/3/2023,4728,10/31/2023,Transfer,4947.481360333136,963.33,67,4728,9424.358310583133,Auto,5.6,48,12/24/2022,Rejected,4728,MasterCard,2231.37,731.43,36.57,9/8/2023,9/28/2023,9740,4728,5/27/2023,Praise,Resolved,4/27/2023,1
9729,Katherine,Lewis,65,Female,"PSC 2552, Box 9388, APO AA 14303",Nashville,5251922041671,robersonbryan@example.com,Savings,2997.590474842825,4/21/2000,1/14/2023,4729,5/9/2023,Deposit,1277.1640047217252,4580.62,39,4729,5252.49686681632,Personal,9.68,12,11/18/2022,Rejected,4729,AMEX,9716.06,806.66,40.33,5/25/2023,7/7/2023,5517,4729,10/13/2023,Complaint,Pending,6/4/2023,1
9730,James,Vasquez,32,Male,"73371 Terri Coves Suite 981, South Tinaview, ME 54072",El Paso,5426437456690,jennifer25@example.org,Current,3764.6120061310794,10/22/2008,9/10/2023,4730,1/22/2023,Transfer,3275.031829843903,8535.78,62,4730,29373.68509433967,Personal,9.02,60,11/11/2021,Rejected,4730,AMEX,2709.61,1948.27,97.41,12/9/2023,4/20/2023,6817,4730,4/9/2023,Praise,Resolved,12/1/2023,-1
9731,Kelli,Nolan,71,Female,"21276 Solomon Forks, Port Donnahaven, CT 80253",Kansas City,6283672345719,erica36@example.net,Savings,5990.869112242469,3/4/2016,3/20/2023,4731,2/25/2023,Withdrawal,2442.4549570828876,3179.64,82,4731,5249.343982177382,Personal,3.14,60,4/3/2021,Closed,4731,AMEX,3906.33,4563.1,228.16,12/1/2023,2/10/2023,7605,4731,11/3/2023,Complaint,Resolved,3/11/2023,1
9732,Frederick,Walters,28,Male,"6464 Christina Highway, Dawnborough, KY 98411",San Diego,2790917840899,dhoward@example.com,Current,10081.33994816158,6/9/2022,8/26/2023,4732,2/7/2023,Deposit,715.7557265205143,10500.25,58,4732,29470.17038382784,Mortgage,1.76,24,11/11/2022,Approved,4732,Visa,3742.58,2063.69,103.18,4/28/2023,12/14/2023,6011,4732,11/3/2023,Suggestion,Resolved,8/7/2023,1
9733,Ann,Wilson,18,Female,"1136 Johns Shoals Suite 119, Garciafurt, RI 22381",San Antonio,2984160304932,ehoffman@example.com,Savings,6037.658950325239,2/12/2017,11/11/2023,4733,1/19/2023,Transfer,3183.16846517733,3260.62,62,4733,48077.90709728214,Personal,4.94,24,11/5/2022,Approved,4733,Visa,7929.85,1936.59,96.83,4/24/2023,9/6/2023,2823,4733,7/5/2023,Complaint,Resolved,8/2/2023,1
9734,Christina,Walker,70,Other,"5506 Felicia Springs, Adamsfurt, WV 98295",Los Angeles,2008409117218,acostaholly@example.net,Current,1416.9767995839402,8/15/2008,4/20/2023,4734,7/13/2023,Deposit,3455.5191219478197,-1155.71,70,4734,55973.66554264737,Auto,1.91,60,10/4/2021,Rejected,4734,AMEX,8528.49,4590.39,229.52,3/25/2023,8/1/2023,3685,4734,6/20/2023,Suggestion,Pending,11/21/2023,1
9735,Brandi,Hayes,31,Female,"1857 Hanna Garden Suite 875, East Isaacton, UT 51401",Baltimore,2822706847251,robinsonmarilyn@example.org,Current,7524.152996866703,9/16/2004,12/28/2023,4735,4/3/2023,Withdrawal,2708.7203639531376,6334.17,36,4735,40069.99477310514,Mortgage,8.84,36,8/15/2020,Approved,4735,AMEX,3568.92,4968.63,248.43,4/11/2023,11/29/2023,1670,4735,6/5/2023,Suggestion,Resolved,2/23/2023,-1
9736,Brian,Anderson,59,Male,"418 Johnson Via, Kington, PA 27752",San Jose,6282089326732,steveturner@example.com,Savings,1953.5999385413722,3/27/2013,3/5/2023,4736,8/3/2023,Withdrawal,4431.14376567697,5996.69,45,4736,51897.226692842174,Auto,7.33,24,2/2/2022,Approved,4736,AMEX,3549.78,1919.28,95.96,3/12/2023,7/6/2023,563,4736,7/29/2023,Suggestion,Resolved,10/12/2023,1
9737,Jessica,Ramirez,64,Female,"589 Griffin Brooks, Lake Jordan, NJ 33510",El Paso,8130550831543,johnbailey@example.org,Savings,468.7803086645962,9/27/2005,2/13/2023,4737,6/24/2023,Deposit,2446.87768313241,-1628.64,79,4737,2211.1974604886886,Personal,9.49,12,5/29/2021,Approved,4737,MasterCard,7207.97,4812.7,240.64,9/17/2023,10/16/2023,6748,4737,10/12/2023,Praise,Resolved,11/3/2023,1
9738,Melinda,Hall,53,Male,"33103 Christina Parkway Apt. 170, North Monica, CT 10206",Memphis,8957165225885,lclark@example.com,Current,1098.600813550625,6/5/2001,9/27/2023,4738,11/10/2023,Deposit,517.5091201986629,1781.83,15,4738,23369.820390987887,Personal,6.13,12,8/14/2020,Approved,4738,AMEX,8730.59,648.65,32.43,5/21/2023,8/2/2023,1244,4738,2/25/2023,Suggestion,Pending,10/17/2023,1
9739,Lisa,Smith,44,Female,"3798 Lee Forge Suite 553, Port Edward, HI 55934",Kansas City,4776555662247,sarah30@example.net,Current,6844.241463315096,8/20/2006,4/1/2023,4739,9/13/2023,Transfer,121.55901183319429,8035.24,62,4739,8048.826990532641,Auto,4.28,60,10/13/2020,Approved,4739,Visa,2361.99,998.68,49.93,12/10/2023,6/19/2023,6493,4739,7/10/2023,Suggestion,Resolved,12/3/2023,1
9740,Natalie,Robinson,18,Male,"839 Lee Track Suite 659, Port Lindseyside, TN 59096",Atlanta,0498858397139,mwhite@example.com,Current,9617.107233592418,5/9/2014,8/27/2023,4740,9/11/2023,Withdrawal,5086.210512302982,13490.66,38,4740,15413.425362083502,Mortgage,5.51,24,4/27/2020,Closed,4740,Visa,9854.23,2173.72,108.69,3/7/2023,9/28/2023,317,4740,5/4/2023,Complaint,Pending,11/24/2023,1
9741,John,Peterson,28,Male,"122 Bell Extension, Lake Michael, AZ 04320",Oklahoma City,5331529491204,manningamanda@example.org,Savings,3143.7373056775077,6/6/2018,10/27/2023,4741,2/14/2023,Withdrawal,2242.534458603847,416.36,64,4741,37500.72687993163,Personal,2.45,12,3/5/2020,Approved,4741,MasterCard,7148.68,1912.78,95.64,5/29/2023,1/19/2023,1002,4741,8/7/2023,Suggestion,Resolved,9/29/2023,1
